idGame,idTeam,idPlayer,MinutesPlayed,FieldGoals,FGAttempts,FGPerc,3PTSFG,3PFGAttempts,3PFGPerc,FreeThrows,FreeThrowsAttempts,FTPerc,OffRbds,DefRbds,TotalRbds,"Assists","Steals","Blocks","Turnovers",Fouls,Points,Punctuation
"90","Atlanta Hawks","Bogdan Bogdanović","25:53","0","8",".000","0","4",".000","6","6","1.000","1","2","3","2","0","0","2","3","6","-18"
"90","Atlanta Hawks","John Collins","21:19","4","6",".667","1","2",".500","1","3",".333","0","4","4","1","1","0","0","0","10","+2"
"90","Atlanta Hawks","Delon Wright","20:57","2","6",".333","1","4",".250","0","0","","1","1","2","6","2","0","1","0","5","-7"
"90","Atlanta Hawks","Timothé Luwawu-Cabarrot","14:34","2","4",".500","1","3",".333","0","0","","0","3","3","0","0","0","1","4","5","+2"
"90","Atlanta Hawks","Gorgui Dieng","6:08","1","1","1.000","0","0","","1","1","1.000","1","0","1","0","0","0","0","0","3","+3"
"90","Atlanta Hawks","Kevin Knox","4:58","3","5",".600","2","4",".500","2","2","1.000","0","2","2","0","1","0","3","0","10","+6"
"90","Atlanta Hawks","Skylar Mays","4:58","1","1","1.000","0","0","","0","0","","0","1","1","0","0","0","0","0","2","+6"
"90","Atlanta Hawks","Jalen Johnson","4:58","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","+6"
"90","Miami Heat","Jimmy Butler","33:17","9","15",".600","1","2",".500","2","7",".286","1","5","6","4","3","0","3","2","21","+27"
"90","Miami Heat","Kyle Lowry","28:42","4","8",".500","2","4",".500","0","0","","0","4","4","9","2","0","0","1","10","+21"
"90","Miami Heat","Bam Adebayo","27:51","1","5",".200","0","0","","4","4","1.000","0","6","6","5","1","1","4","2","6","+27"
"90","Miami Heat","Max Strus","25:09","3","8",".375","1","5",".200","2","3",".667","0","2","2","1","2","1","0","3","9","+8"
"90","Miami Heat","P.J. Tucker","24:20","6","8",".750","4","4","1.000","0","0","","0","5","5","1","0","0","0","2","16","+17"
"90","Miami Heat","Gabe Vincent","25:05","3","8",".375","2","7",".286","0","0","","1","2","3","7","0","1","1","4","8","+13"
"90","Miami Heat","Duncan Robinson","22:51","9","10",".900","8","9",".889","1","1","1.000","0","1","1","0","0","0","0","2","27","+16"
"90","Miami Heat","Tyler Herro","22:40","3","11",".273","0","4",".000","0","0","","0","5","5","5","2","0","5","2","6","+6"
"90","Miami Heat","Dewayne Dedmon","15:11","2","4",".500","0","1",".000","1","1","1.000","2","3","5","3","1","0","1","3","5","+3"
"90","Miami Heat","Omer Yurtseven","4:58","2","3",".667","0","1",".000","1","2",".500","0","1","1","0","0","0","0","1","5","-6"
"90","Miami Heat","Caleb Martin","4:58","1","2",".500","0","1",".000","0","0","","0","1","1","0","1","0","0","0","2","-6"
"90","Miami Heat","Haywood Highsmith","4:58","0","0","","0","0","","0","0","","0","1","1","0","0","0","1","0","0","-6"
"90","Miami Heat","Udonis Haslem","Did Not Play",,,,,,,,,,,,,,,,,,,
"90","Miami Heat","Markieff Morris","Did Not Play",,,,,,,,,,,,,,,,,,,
"90","Miami Heat","Victor Oladipo","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Brooklyn Nets","Kyrie Irving","42:08","12","20",".600","6","10",".600","9","9","1.000","1","4","5","6","4","1","3","4","39","+6"
"91","Brooklyn Nets","Kevin Durant","41:01","9","24",".375","1","5",".200","4","5",".800","0","4","4","3","1","1","6","3","23","-13"
"91","Brooklyn Nets","Bruce Brown","36:37","2","3",".667","1","1","1.000","0","0","","0","1","1","2","2","0","2","5","5","-13"
"91","Brooklyn Nets","Seth Curry","29:33","3","7",".429","1","4",".250","2","2","1.000","0","2","2","6","0","0","0","4","9","-1"
"91","Brooklyn Nets","Andre Drummond","17:19","3","4",".750","0","0","","2","2","1.000","1","3","4","0","2","1","2","4","8","-13"
"91","Brooklyn Nets","Nic Claxton","30:37","6","8",".750","0","0","","1","5",".200","2","6","8","1","1","3","1","1","13","+10"
"91","Brooklyn Nets","Goran Dragić","26:28","6","11",".545","1","3",".333","1","1","1.000","1","4","5","1","1","0","1","2","14","+17"
"91","Brooklyn Nets","Patty Mills","12:15","1","1","1.000","1","1","1.000","0","0","","0","0","0","0","0","0","1","2","3","+8"
"91","Brooklyn Nets","Kessler Edwards","4:02","0","0","","0","0","","0","0","","0","0","0","1","1","0","0","1","0","-6"
"91","Brooklyn Nets","DayRon Sharpe","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Brooklyn Nets","LaMarcus Aldridge","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Brooklyn Nets","Blake Griffin","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Brooklyn Nets","Cam Thomas","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Jayson Tatum","44:54","9","18",".500","3","7",".429","10","12",".833","1","3","4","8","1","2","5","4","31","+2"
"91","Boston Celtics","Al Horford","41:29","8","13",".615","2","2","1.000","2","2","1.000","6","9","15","2","1","0","1","3","20","+8"
"91","Boston Celtics","Jaylen Brown","39:44","9","19",".474","1","4",".250","4","6",".667","1","4","5","3","4","2","2","4","23","+10"
"91","Boston Celtics","Marcus Smart","36:16","8","17",".471","4","9",".444","0","0","","2","5","7","6","2","0","3","4","20","+6"
"91","Boston Celtics","Daniel Theis","20:15","1","6",".167","0","2",".000","2","2","1.000","4","2","6","0","1","0","1","4","4","+6"
"91","Boston Celtics","Derrick White","27:54","3","8",".375","1","4",".250","0","0","","0","3","3","4","3","0","2","2","7","-3"
"91","Boston Celtics","Grant Williams","21:02","3","7",".429","0","4",".000","1","2",".500","0","2","2","1","0","1","0","3","7","-17"
"91","Boston Celtics","Payton Pritchard","8:26","1","1","1.000","1","1","1.000","0","0","","0","1","1","0","0","0","0","0","3","-7"
"91","Boston Celtics","Luke Kornet","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Nik Stauskas","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Malik Fitts","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Juwan Morgan","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Aaron Nesmith","Did Not Play",,,,,,,,,,,,,,,,,,,
"91","Boston Celtics","Sam Hauser","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Chicago Bulls","DeMar DeRozan","42:56","6","25",".240","0","2",".000","6","6","1.000","1","7","8","6","3","0","3","3","18","-5"
"92","Chicago Bulls","Nikola Vučević","38:38","9","27",".333","2","10",".200","4","5",".800","8","9","17","3","1","2","3","3","24","-5"
"92","Chicago Bulls","Zach LaVine","36:37","6","19",".316","2","10",".200","4","4","1.000","0","10","10","3","1","1","3","5","18","-11"
"92","Chicago Bulls","Alex Caruso","32:51","3","7",".429","1","5",".200","0","0","","1","2","3","2","2","0","0","5","7","-10"
"92","Chicago Bulls","Patrick Williams","23:12","1","3",".333","0","2",".000","3","4",".750","0","3","3","0","2","0","1","3","5","-13"
"92","Chicago Bulls","Coby White","22:52","5","10",".500","2","6",".333","0","0","","0","4","4","0","0","0","0","1","12","+4"
"92","Chicago Bulls","Javonte Green","17:03","0","1",".000","0","0","","0","0","","1","1","2","0","1","0","0","1","0","+5"
"92","Chicago Bulls","Derrick Jones Jr.","9:42","0","1",".000","0","1",".000","0","0","","2","0","2","1","0","0","0","0","0","+3"
"92","Chicago Bulls","Ayo Dosunmu","8:44","0","1",".000","0","1",".000","0","0","","1","1","2","2","0","0","1","1","0","+1"
"92","Chicago Bulls","Tristan Thompson","7:25","1","2",".500","0","0","","0","0","","2","0","2","0","0","0","0","0","2","-4"
"92","Chicago Bulls","Tony Bradley","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Chicago Bulls","Marko Simonovic","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Chicago Bulls","Troy Brown Jr.","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Milwaukee Bucks","Jrue Holiday","39:13","6","16",".375","1","4",".250","2","2","1.000","2","4","6","6","2","0","4","3","15","+11"
"92","Milwaukee Bucks","Khris Middleton","38:39","4","13",".308","1","7",".143","2","2","1.000","0","5","5","6","1","0","7","2","11","+4"
"92","Milwaukee Bucks","Giannis Antetokounmpo","33:48","10","19",".526","1","4",".250","6","11",".545","3","13","16","3","0","2","5","5","27","+19"
"92","Milwaukee Bucks","Brook Lopez","32:11","7","14",".500","1","5",".200","3","4",".750","2","3","5","0","0","2","2","4","18","+6"
"92","Milwaukee Bucks","Wesley Matthews","26:51","2","3",".667","2","3",".667","0","0","","0","5","5","1","0","0","2","2","6","+9"
"92","Milwaukee Bucks","Bobby Portis","23:22","3","8",".375","2","5",".400","2","4",".500","3","9","12","2","1","1","0","2","10","-1"
"92","Milwaukee Bucks","Grayson Allen","18:27","0","2",".000","0","2",".000","0","0","","0","3","3","0","0","1","1","3","0","-5"
"92","Milwaukee Bucks","Pat Connaughton","17:53","1","7",".143","1","6",".167","0","0","","0","4","4","1","0","0","0","0","3","-1"
"92","Milwaukee Bucks","Jevon Carter","9:36","1","2",".500","1","2",".500","0","0","","1","1","2","0","0","0","0","0","3","-7"
"92","Milwaukee Bucks","Rayjon Tucker","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Milwaukee Bucks","Thanasis Antetokounmpo","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Milwaukee Bucks","Serge Ibaka","Did Not Play",,,,,,,,,,,,,,,,,,,
"92","Milwaukee Bucks","Luca Vildoza","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","New Orleans Pelicans","CJ McCollum","43:09","9","25",".360","3","8",".375","4","6",".667","3","5","8","6","1","1","3","2","25","-10"
"93","New Orleans Pelicans","Brandon Ingram","38:40","6","17",".353","1","2",".500","5","5","1.000","1","4","5","4","1","0","5","3","18","-6"
"93","New Orleans Pelicans","Jonas Valančiūnas","30:36","7","21",".333","0","1",".000","4","6",".667","13","12","25","3","0","0","1","2","18","-11"
"93","New Orleans Pelicans","Herbert Jones","30:34","2","8",".250","1","2",".500","0","0","","3","0","3","0","1","0","1","4","5","-7"
"93","New Orleans Pelicans","Jaxson Hayes","11:29","1","2",".500","0","0","","2","5",".400","0","1","1","0","0","0","0","1","4","-11"
"93","New Orleans Pelicans","Trey Murphy III","25:53","2","4",".500","2","4",".500","0","0","","1","3","4","2","0","0","0","1","6","+6"
"93","New Orleans Pelicans","Larry Nance Jr.","19:31","5","8",".625","1","2",".500","3","4",".750","3","3","6","3","1","0","1","2","14","-3"
"93","New Orleans Pelicans","Naji Marshall","15:19","3","4",".750","0","0","","0","0","","1","0","1","1","0","0","1","0","6","-1"
"93","New Orleans Pelicans","Jose Alvarado","14:28","1","4",".250","1","2",".500","0","0","","0","1","1","0","0","1","0","1","3","-9"
"93","New Orleans Pelicans","Devonte Graham","10:21","0","2",".000","0","2",".000","0","0","","0","1","1","1","0","0","1","2","0","-3"
"93","New Orleans Pelicans","Garrett Temple","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","New Orleans Pelicans","Tony Snell","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","New Orleans Pelicans","Willy Hernangómez","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","Phoenix Suns","Devin Booker","40:37","8","19",".421","4","8",".500","5","6",".833","0","4","4","8","1","0","1","2","25","+7"
"93","Phoenix Suns","Mikal Bridges","38:00","4","9",".444","0","3",".000","3","4",".750","0","5","5","3","0","2","0","4","11","+4"
"93","Phoenix Suns","Chris Paul","35:04","12","16",".750","4","6",".667","2","2","1.000","0","7","7","10","3","1","2","2","30","+20"
"93","Phoenix Suns","Deandre Ayton","34:02","10","15",".667","1","1","1.000","0","0","","2","7","9","2","0","4","1","4","21","+7"
"93","Phoenix Suns","Jae Crowder","28:10","0","4",".000","0","4",".000","1","2",".500","0","1","1","1","0","1","0","3","1","+11"
"93","Phoenix Suns","Cameron Johnson","22:35","5","6",".833","1","2",".500","2","3",".667","1","0","1","0","0","0","2","3","13","+3"
"93","Phoenix Suns","Cameron Payne","16:32","1","6",".167","0","3",".000","0","0","","0","1","1","0","0","0","1","1","2","-4"
"93","Phoenix Suns","JaVale McGee","13:58","2","2","1.000","0","0","","3","4",".750","2","5","7","0","0","1","1","2","7","+4"
"93","Phoenix Suns","Torrey Craig","11:02","0","1",".000","0","1",".000","0","0","","0","0","0","1","2","0","1","2","0","+3"
"93","Phoenix Suns","Bismack Biyombo","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","Phoenix Suns","Ish Wainright","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","Phoenix Suns","Landry Shamet","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","Phoenix Suns","Elfrid Payton","Did Not Play",,,,,,,,,,,,,,,,,,,
"93","Phoenix Suns","Aaron Holiday","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Toronto Raptors","Fred VanVleet","43:50","7","23",".304","5","16",".313","1","2",".500","0","4","4","7","3","2","4","1","20","-17"
"94","Toronto Raptors","Pascal Siakam","40:59","7","20",".350","0","1",".000","6","7",".857","4","6","10","5","1","0","2","5","20","-23"
"94","Toronto Raptors","OG Anunoby","38:26","10","14",".714","4","7",".571","2","2","1.000","0","1","1","3","1","0","3","4","26","-14"
"94","Toronto Raptors","Precious Achiuwa","28:59","3","8",".375","0","1",".000","1","1","1.000","2","4","6","0","1","0","0","3","7","-24"
"94","Toronto Raptors","Gary Trent Jr.","9:44","0","3",".000","0","1",".000","0","0","","0","1","1","0","0","0","0","4","0","-2"
"94","Toronto Raptors","Chris Boucher","29:50","8","13",".615","1","3",".333","0","0","","6","2","8","0","0","2","0","1","17","-1"
"94","Toronto Raptors","Malachi Flynn","21:10","0","4",".000","0","2",".000","0","0","","1","0","1","0","0","0","0","4","0","+8"
"94","Toronto Raptors","Khem Birch","19:01","2","3",".667","1","1","1.000","0","0","","0","2","2","1","1","0","0","2","5","+9"
"94","Toronto Raptors","Thaddeus Young","8:01","1","1","1.000","0","0","","0","0","","0","2","2","0","0","0","0","0","2","-11"
"94","Toronto Raptors","Dalano Banton","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Toronto Raptors","Isaac Bonga","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Toronto Raptors","Svi Mykhailiuk","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Toronto Raptors","Armoni Brooks","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Toronto Raptors","Yuta Watanabe","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Philadelphia 76ers","James Harden","41:19","3","9",".333","1","4",".250","7","8",".875","1","5","6","6","3","2","5","2","14","+17"
"94","Philadelphia 76ers","Tyrese Maxey","41:03","8","11",".727","3","6",".500","4","4","1.000","1","8","9","8","1","1","1","2","23","+22"
"94","Philadelphia 76ers","Tobias Harris","38:58","7","11",".636","3","3","1.000","3","4",".750","1","9","10","1","0","3","2","3","20","+23"
"94","Philadelphia 76ers","Danny Green","37:32","4","12",".333","3","9",".333","0","0","","1","0","1","3","1","2","1","2","11","+18"
"94","Philadelphia 76ers","Joel Embiid","37:14","9","16",".563","1","2",".500","12","14",".857","2","9","11","0","0","0","4","2","31","+7"
"94","Philadelphia 76ers","Shake Milton","13:38","1","3",".333","1","2",".500","0","0","","0","2","2","0","0","1","0","0","3","-9"
"94","Philadelphia 76ers","Paul Reed","10:46","0","1",".000","0","0","","0","0","","1","1","2","0","0","0","0","2","0","+8"
"94","Philadelphia 76ers","Matisse Thybulle","10:28","2","3",".667","1","2",".500","0","0","","0","0","0","1","0","3","0","1","5","-3"
"94","Philadelphia 76ers","Georges Niang","9:02","2","3",".667","1","2",".500","0","0","","0","0","0","1","0","0","1","4","5","-8"
"94","Philadelphia 76ers","DeAndre Jordan","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Philadelphia 76ers","Paul Millsap","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Philadelphia 76ers","Furkan Korkmaz","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Philadelphia 76ers","Jaden Springer","Did Not Play",,,,,,,,,,,,,,,,,,,
"94","Philadelphia 76ers","Isaiah Joe","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Utah Jazz","Donovan Mitchell","41:01","13","30",".433","3","10",".300","5","5","1.000","2","0","2","5","0","0","1","1","34","-14"
"95","Utah Jazz","Bojan Bogdanović","40:19","9","15",".600","1","4",".250","6","7",".857","1","4","5","0","0","0","2","2","25","-19"
"95","Utah Jazz","Rudy Gobert","37:27","2","5",".400","0","0","","4","6",".667","4","13","17","2","0","2","4","3","8","-10"
"95","Utah Jazz","Royce ONeale","37:01","4","7",".571","4","6",".667","0","0","","1","8","9","2","1","0","0","2","12","-16"
"95","Utah Jazz","Mike Conley","22:13","0","7",".000","0","3",".000","0","0","","1","3","4","3","1","0","0","4","0","-7"
"95","Utah Jazz","Jordan Clarkson","22:44","8","11",".727","3","4",".750","2","2","1.000","0","1","1","2","0","0","1","5","21","+1"
"95","Utah Jazz","Danuel House Jr.","21:25","1","2",".500","0","1",".000","0","0","","0","2","2","2","0","0","2","0","2","+17"
"95","Utah Jazz","Hassan Whiteside","10:33","1","3",".333","0","0","","0","0","","2","5","7","0","0","2","0","2","2","+4"
"95","Utah Jazz","Juancho Hernangómez","7:17","0","2",".000","0","1",".000","0","0","","0","3","3","3","0","0","0","0","0","+14"
"95","Utah Jazz","Jared Butler","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Utah Jazz","Eric Paschall","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Utah Jazz","Nickeil Alexander-Walker","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Utah Jazz","Rudy Gay","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Dallas Mavericks","Reggie Bullock","45:11","4","7",".571","3","5",".600","0","0","","0","4","4","4","1","0","0","2","11","+13"
"95","Dallas Mavericks","Jalen Brunson","42:29","15","25",".600","6","10",".600","5","7",".714","0","8","8","5","2","0","0","0","41","+15"
"95","Dallas Mavericks","Dorian Finney-Smith","42:15","3","11",".273","3","9",".333","0","0","","0","6","6","2","0","1","0","5","9","+12"
"95","Dallas Mavericks","Spencer Dinwiddie","39:33","6","18",".333","1","6",".167","4","4","1.000","1","3","4","6","2","0","3","4","17","+6"
"95","Dallas Mavericks","Dwight Powell","15:39","1","2",".500","0","1",".000","0","0","","0","1","1","0","0","1","0","3","2","+6"
"95","Dallas Mavericks","Maxi Kleber","31:36","8","11",".727","8","11",".727","1","2",".500","1","5","6","3","0","0","0","2","25","0"
"95","Dallas Mavericks","Dāvis Bertāns","12:59","0","1",".000","0","1",".000","0","0","","0","1","1","1","0","0","0","3","0","-12"
"95","Dallas Mavericks","Josh Green","5:41","1","5",".200","0","2",".000","0","0","","0","0","0","1","0","0","0","0","2","-5"
"95","Dallas Mavericks","Trey Burke","4:37","1","3",".333","1","2",".500","0","0","","0","1","1","0","0","0","0","0","3","-5"
"95","Dallas Mavericks","Boban Marjanović","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Dallas Mavericks","Sterling Brown","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Dallas Mavericks","Marquese Chriss","Did Not Play",,,,,,,,,,,,,,,,,,,
"95","Dallas Mavericks","Frank Ntilikina","Did Not Play",,,,,,,,,,,,,,,,,,,
"96","Denver Nuggets","Will Barton","30:56","5","15",".333","2","4",".500","0","0","","3","7","10","2","1","0","3","0","12","-10"
"96","Denver Nuggets","Nikola Jokić","28:17","9","20",".450","0","4",".000","8","8","1.000","5","6","11","4","1","2","3","5","26","-26"
"96","Denver Nuggets","Aaron Gordon","25:24","3","9",".333","1","4",".250","0","0","","2","3","5","3","0","1","1","2","7","-12"
"96","Denver Nuggets","Monte Morris","25:23","5","8",".625","2","3",".667","0","1",".000","1","3","4","3","0","0","2","2","12","-10"
"96","Denver Nuggets","Jeff Green","22:51","1","3",".333","1","3",".333","0","0","","2","0","2","0","0","0","0","1","3","-7"
"96","Denver Nuggets","Bryn Forbes","24:04","3","6",".500","2","5",".400","2","2","1.000","0","1","1","2","0","0","2","2","10","-8"
"96","Denver Nuggets","Austin Rivers","20:49","3","5",".600","1","2",".500","0","0","","0","1","1","1","0","0","0","3","7","-17"
"96","Denver Nuggets","JaMychal Green","17:33","1","7",".143","0","4",".000","2","2","1.000","2","4","6","1","0","1","0","2","4","-10"
"96","Denver Nuggets","Bones Hyland","17:05","2","4",".500","2","2","1.000","6","6","1.000","0","0","0","1","0","0","1","2","12","-13"
"96","Denver Nuggets","DeMarcus Cousins","12:13","3","5",".600","1","1","1.000","1","2",".500","2","2","4","2","2","0","2","3","8","+5"
"96","Denver Nuggets","Facundo Campazzo","5:53","0","2",".000","0","2",".000","0","0","","0","2","2","1","0","0","1","2","0","+2"
"96","Denver Nuggets","Vlatko Čančar","4:46","2","3",".667","1","2",".500","0","0","","0","1","1","0","0","0","1","0","5","+3"
"96","Denver Nuggets","Zeke Nnaji","4:46","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","1","0","+3"
"96","Golden State Warriors","Klay Thompson","35:48","9","19",".474","3","8",".375","0","0","","0","2","2","1","0","1","0","3","21","+13"
"96","Golden State Warriors","Jordan Poole","33:41","10","16",".625","5","10",".500","4","4","1.000","0","5","5","8","2","1","2","2","29","+7"
"96","Golden State Warriors","Andrew Wiggins","30:41","5","9",".556","2","3",".667","1","3",".333","2","6","8","2","1","1","1","2","13","+24"
"96","Golden State Warriors","Draymond Green","29:40","2","5",".400","1","3",".333","1","2",".500","0","3","3","6","2","1","1","4","6","+20"
"96","Golden State Warriors","Kevon Looney","11:20","0","2",".000","0","0","","0","0","","0","1","1","1","0","0","0","2","0","+2"
"96","Golden State Warriors","Stephen Curry","22:57","12","17",".706","5","10",".500","5","7",".714","0","3","3","4","1","1","2","3","34","+32"
"96","Golden State Warriors","Otto Porter Jr.","22:28","1","5",".200","1","4",".250","0","0","","2","2","4","2","0","1","0","1","3","+4"
"96","Golden State Warriors","Gary Payton II","18:01","0","1",".000","0","0","","3","4",".750","1","4","5","1","1","2","0","1","3","+7"
"96","Golden State Warriors","Nemanja Bjelica","16:20","5","6",".833","0","1",".000","0","0","","0","2","2","1","1","0","0","2","10","+3"
"96","Golden State Warriors","Damion Lee","4:46","1","2",".500","0","1",".000","2","2","1.000","0","0","0","0","0","0","0","0","4","-3"
"96","Golden State Warriors","Juan Toscano-Anderson","4:46","1","1","1.000","0","0","","1","2",".500","0","1","1","1","1","0","0","0","3","-3"
"96","Golden State Warriors","Jonathan Kuminga","4:46","0","0","","0","0","","0","0","","0","0","0","0","1","0","2","0","0","-3"
"96","Golden State Warriors","Moses Moody","4:46","0","1",".000","0","0","","0","0","","1","0","1","0","0","0","1","0","0","-3"
"96","Golden State Warriors","Andre Iguodala","Did Not Dress",,,,,,,,,,,,,,,,,,,
"97","Atlanta Hawks","Trae Young","40:38","10","20",".500","2","10",".200","3","4",".750","2","4","6","7","0","0","10","3","25","-11"
"97","Atlanta Hawks","DeAndre Hunter","35:03","6","15",".400","1","5",".200","3","3","1.000","0","2","2","0","0","1","0","5","16","-8"
"97","Atlanta Hawks","Kevin Huerter","33:31","3","10",".300","3","7",".429","0","0","","0","5","5","6","1","1","2","5","9","-17"
"97","Atlanta Hawks","John Collins","29:01","6","11",".545","0","1",".000","1","3",".333","1","9","10","2","1","0","2","2","13","-6"
"97","Atlanta Hawks","Danilo Gallinari","21:41","0","6",".000","0","4",".000","2","2","1.000","1","5","6","1","1","0","1","1","2","-11"
"97","Atlanta Hawks","Delon Wright","29:25","3","5",".600","1","3",".333","2","2","1.000","2","1","3","2","2","0","2","0","9","+8"
"97","Atlanta Hawks","Bogdan Bogdanović","28:27","12","18",".667","5","10",".500","0","0","","1","3","4","3","0","0","1","5","29","0"
"97","Atlanta Hawks","Onyeka Okongwu","18:59","1","2",".500","0","0","","0","0","","0","4","4","0","1","0","1","3","2","-4"
"97","Atlanta Hawks","Timothé Luwawu-Cabarrot","3:15","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","2","0","-1"
"97","Atlanta Hawks","Skylar Mays","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Atlanta Hawks","Jalen Johnson","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Atlanta Hawks","Gorgui Dieng","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Atlanta Hawks","Kevin Knox","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Miami Heat","Jimmy Butler","39:01","15","25",".600","4","7",".571","11","12",".917","0","5","5","5","2","0","0","0","45","+19"
"97","Miami Heat","Kyle Lowry","37:06","2","8",".250","1","6",".167","4","5",".800","0","3","3","2","0","3","3","1","9","+12"
"97","Miami Heat","P.J. Tucker","24:12","1","3",".333","1","2",".500","0","0","","0","6","6","2","1","0","2","5","3","+5"
"97","Miami Heat","Bam Adebayo","23:36","3","6",".500","0","0","","3","4",".750","1","3","4","3","0","1","4","4","9","-1"
"97","Miami Heat","Max Strus","22:01","5","10",".500","3","8",".375","1","1","1.000","0","1","1","4","2","0","1","2","14","+6"
"97","Miami Heat","Tyler Herro","31:22","5","11",".455","1","4",".250","4","4","1.000","0","3","3","2","0","1","1","3","15","-7"
"97","Miami Heat","Gabe Vincent","25:40","3","6",".500","3",5,".600","2","3",".667","0","1","1","3","2","0","2","2","11","+2"
"97","Miami Heat","Caleb Martin","17:06","1","5",".200","1","3",".333","0","0","","0","0","0","0","2","1","0","1","3","+6"
"97","Miami Heat","Dewayne Dedmon","13:16","3","5",".600","0","1",".000","0","0","","3","6","9","0","0","0","1","4","6","+7"
"97","Miami Heat","Duncan Robinson","6:40","0","0","","0","0","","0","0","","0","2","2","0","0","0","0","2","0","+1"
"97","Miami Heat","Victor Oladipo","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Miami Heat","Udonis Haslem","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Miami Heat","Omer Yurtseven","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Miami Heat","Haywood Highsmith","Did Not Play",,,,,,,,,,,,,,,,,,,
"97","Miami Heat","Markieff Morris","Did Not Play",,,,,,,,,,,,,,,,,,,
"98","Minnesota Timberwolves","Anthony Edwards","33:53","7","16",".438","4","10",".400","2","2","1.000","1","5","6","1","1","0","5","4","20","-16"
"98","Minnesota Timberwolves","Patrick Beverley","29:26","1","6",".167","0","2",".000","4","4","1.000","0","2","2","4","0","1","0","3","6","-26"
"98","Minnesota Timberwolves","Karl-Anthony Towns","27:58","4","7",".571","0","1",".000","7","8",".875","2","9","11","1","0","2","5","5","15","-21"
"98","Minnesota Timberwolves","DAngelo Russell","27:36","3","11",".273","2","7",".286","3","4",".750","0","2","2","4","1","0","2","3","11","-26"
"98","Minnesota Timberwolves","Jarred Vanderbilt","9:12","0","0","","0","0","","1","2",".500","0","2","2","0","0","0","1","2","1","-7"
"98","Minnesota Timberwolves","Malik Beasley","22:06","3","6",".500","1","2",".500","0","0","","0","3","3","0","0","0","2","2","7","-24"
"98","Minnesota Timberwolves","Jaden McDaniels","21:06","1","7",".143","0","4",".000","0","0","","0","1","1","0","0","3","0","2","2","-9"
"98","Minnesota Timberwolves","Naz Reid","20:02","2","4",".500","2","3",".667","6","6","1.000","1","6","7","0","0","2","2","3","12","-7"
"98","Minnesota Timberwolves","Jordan McLaughlin","17:22","2","2","1.000","0","0","","0","0","","0","4","4","4","0","0","0","1","4","-2"
"98","Minnesota Timberwolves","Taurean Prince","17:11","4","7",".571","2","4",".500","2","2","1.000","0","2","2","1","2","1","2","2","12","-11"
